,Start Time,End Time,Distance (mi),Duration (min),Fuel Cost (USD),Average MPG,Fuel Volume (gal),Hard Accelerations,Hard Brakes,Duration Over 70 mph (secs),Duration Over 75 mph (secs),Duration Over 80 mph (secs),Tags
445,2015-01-21 09:30:00,2015-01-21 09:55:00,15.46,24.94,0.76,36.69,0.42,2,0,0,0,0,commute
446,2015-01-20 21:59:00,2015-01-20 22:22:00,15.59,23.31,0.74,38.34,0.4,0,0,0,0,0,commute
447,2015-01-20 10:58:00,2015-01-20 11:23:00,15.49,24.63,0.79,35.75,0.42,0,0,2,0,0,commute
448,2015-01-19 22:05:00,2015-01-19 22:28:00,15.61,23.36,0.76,37.4,0.42,0,0,0,0,0,commute
449,2015-01-19 10:58:00,2015-01-19 11:23:00,15.54,25.74,0.79,35.99,0.42,0,0,0,0,0,commute
450,2015-01-18 22:09:00,2015-01-18 22:32:00,15.62,22.88,0.77,37.16,0.42,0,2,0,0,0,commute
451,2015-01-18 10:57:00,2015-01-18 11:21:00,15.58,23.24,0.81,35.52,0.45,0,0,10,0,0,commute
452,2015-01-16 17:18:00,2015-01-16 17:33:00,6.03,15.63,0.32,34.58,0.18,1,0,0,0,0,Other
453,2015-01-16 15:21:00,2015-01-16 15:36:00,6.4,15.25,0.38,31.05,0.21,1,0,0,0,0,Other
454,2015-01-15 18:10:00,2015-01-15 18:17:00,2.19,7.1,0.15,27.52,0.08,0,0,0,0,0,Other
455,2015-01-15 15:15:00,2015-01-15 15:22:00,2.18,6.57,0.14,29.17,0.08,0,0,0,0,0,Other
456,2015-01-15 10:06:00,2015-01-15 10:38:00,7.49,31.74,0.52,27.05,0.29,0,0,0,0,0,Other
457,2015-01-15 08:24:00,2015-01-15 08:39:00,5.21,15.35,0.36,26.81,0.18,1,0,0,0,0,Other
458,2015-01-14 21:26:00,2015-01-14 21:51:00,15.62,24.99,0.85,34.81,0.45,0,0,0,0,0,commute
459,2015-01-14 09:25:00,2015-01-14 09:49:00,15.46,23.94,0.79,36.93,0.42,0,0,0,0,0,commute
460,2015-01-14 08:33:00,2015-01-14 08:47:00,5.36,13.33,0.34,29.87,0.18,0,1,0,0,0,Other
461,2015-01-14 07:43:00,2015-01-14 08:00:00,5.37,16.63,0.41,24.93,0.21,0,0,0,0,0,Other
462,2015-01-13 22:40:00,2015-01-13 22:50:00,5.07,10.49,0.27,35.99,0.13,0,0,0,0,0,Other
463,2015-01-13 22:14:00,2015-01-13 22:36:00,5.84,22.82,0.41,27.52,0.21,0,0,0,0,0,Other
464,2015-01-13 20:03:00,2015-01-13 20:12:00,2.93,9.01,0.16,34.58,0.08,0,0,0,0,0,Other
465,2015-01-13 18:49:00,2015-01-13 19:13:00,18.61,23.86,0.88,40.22,0.48,0,0,0,0,0,Other
466,2015-01-13 11:05:00,2015-01-13 11:27:00,15.49,21.95,0.83,35.52,0.45,1,0,70,0,0,commute
467,2015-01-12 22:02:00,2015-01-12 22:25:00,15.65,23.72,0.84,35.75,0.45,0,2,0,0,0,commute
468,2015-01-12 11:00:00,2015-01-12 11:25:00,15.51,24.24,0.81,36.22,0.42,0,0,0,0,0,commute
469,2015-01-11 22:06:00,2015-01-11 22:30:00,15.61,23.49,0.82,36.46,0.42,0,0,4,0,0,commute
470,2015-01-11 11:04:00,2015-01-11 11:28:00,15.54,23.77,0.88,33.87,0.45,1,0,66,0,0,commute
471,2015-01-09 17:32:00,2015-01-09 17:55:00,11.93,22.7,0.65,35.99,0.34,0,0,8,0,0,Other
472,2015-01-09 15:04:00,2015-01-09 15:23:00,9.09,19.44,0.49,35.99,0.26,0,1,0,0,0,Other
473,2015-01-09 14:16:00,2015-01-09 14:22:00,2.19,6.4,0.16,26.11,0.08,0,0,0,0,0,Other
474,2015-01-08 12:36:00,2015-01-08 12:47:00,4.84,11.07,0.24,38.58,0.13,0,0,0,0,0,Other
475,2015-01-08 11:37:00,2015-01-08 11:50:00,4.83,13.15,0.32,29.17,0.16,0,0,0,0,0,Other
476,2015-01-07 20:29:00,2015-01-07 20:52:00,15.6,23.57,0.76,40.46,0.4,0,0,0,0,0,commute
477,2015-01-07 09:21:00,2015-01-07 09:47:00,15.57,26.0,0.87,35.05,0.45,1,0,4,0,0,commute
478,2015-01-06 22:12:00,2015-01-06 22:34:00,15.65,22.48,0.87,35.75,0.45,0,0,0,0,0,commute
479,2015-01-06 11:03:00,2015-01-06 11:25:00,15.52,22.46,0.86,35.99,0.42,0,0,15,0,0,commute
480,2015-01-05 22:03:00,2015-01-05 22:27:00,15.62,23.52,0.85,36.46,0.42,0,0,1,0,0,commute
481,2015-01-05 11:00:00,2015-01-05 11:25:00,15.61,25.06,0.86,36.22,0.42,1,0,2,0,0,commute
482,2015-01-04 22:02:00,2015-01-04 22:26:00,15.65,24.09,0.88,35.52,0.45,1,0,0,0,0,commute
483,2015-01-04 12:47:00,2015-01-04 13:14:00,15.53,26.14,0.88,35.05,0.45,3,0,16,0,0,commute
484,2015-01-03 17:21:00,2015-01-03 17:34:00,4.84,12.64,0.29,32.69,0.16,0,0,0,0,0,Other
485,2015-01-03 15:59:00,2015-01-03 16:06:00,2.08,6.83,0.14,29.17,0.08,1,0,0,0,0,Other
486,2015-01-03 15:42:00,2015-01-03 15:51:00,4.4,8.8,0.25,35.52,0.13,0,0,0,0,0,Other
487,2015-01-01 16:50:00,2015-01-01 16:57:00,3.2,6.95,0.2,31.75,0.11,0,0,0,0,0,Other
488,2015-01-01 14:37:00,2015-01-01 14:46:00,3.03,9.11,0.24,25.4,0.13,1,0,0,0,0,Other
489,2014-12-31 19:46:00,2014-12-31 19:54:00,3.02,7.98,0.19,32.69,0.08,1,0,0,0,0,Other
490,2014-12-31 19:14:00,2014-12-31 19:33:00,12.72,18.85,0.75,34.34,0.37,0,0,10,0,0,Other
491,2014-12-31 11:32:00,2014-12-31 11:58:00,15.55,25.47,0.95,33.17,0.48,1,0,5,0,0,commute
492,2014-12-30 23:44:00,2014-12-31 00:08:00,15.64,24.07,0.8,39.75,0.4,1,0,0,0,0,commute
493,2014-12-30 23:33:00,2014-12-30 23:39:00,3.0,5.9,0.19,31.75,0.11,1,0,0,0,0,Other
494,2014-12-30 23:03:00,2014-12-30 23:26:00,15.56,22.76,0.9,35.05,0.45,0,0,0,0,0,commute
495,2014-12-30 22:02:00,2014-12-30 22:25:00,15.62,23.01,0.88,36.22,0.42,0,0,2,0,0,commute
496,2014-12-30 12:59:00,2014-12-30 13:23:00,15.52,24.08,0.81,38.81,0.4,2,0,1,0,0,commute
497,2014-12-30 11:54:00,2014-12-30 12:02:00,1.86,8.5,0.15,25.17,0.08,0,0,0,0,0,Other
498,2014-12-30 11:28:00,2014-12-30 11:35:00,2.02,7.39,0.16,25.4,0.08,1,0,0,0,0,Other
499,2014-12-29 22:00:00,2014-12-29 22:23:00,15.65,23.48,0.9,35.52,0.45,0,0,0,0,0,commute
500,2014-12-29 12:57:00,2014-12-29 13:20:00,15.51,23.33,0.88,35.99,0.42,0,0,0,0,0,commute
501,2014-12-28 21:59:00,2014-12-28 22:22:00,15.63,23.44,0.92,34.81,0.45,0,0,0,0,0,commute
502,2014-12-28 12:55:00,2014-12-28 13:19:00,15.51,23.7,0.92,34.34,0.45,3,1,65,0,0,commute
503,2014-12-26 14:03:00,2014-12-26 14:19:00,5.11,16.06,0.32,32.22,0.16,1,0,0,0,0,Other
504,2014-12-26 12:56:00,2014-12-26 13:08:00,5.13,11.91,0.34,30.34,0.16,1,0,0,0,0,Other
505,2014-12-24 21:48:00,2014-12-24 22:06:00,10.39,17.6,0.6,37.16,0.29,0,0,2,0,0,Other
506,2014-12-24 19:04:00,2014-12-24 19:04:00,0.03,0.85,0.01,5.88,0.0,0,0,0,0,0,Other
507,2014-12-24 16:58:00,2014-12-24 17:20:00,10.39,22.53,0.64,35.05,0.29,2,0,0,0,0,Other
508,2014-12-23 21:57:00,2014-12-23 22:19:00,15.61,22.19,0.95,35.99,0.42,0,0,7,0,0,commute
509,2014-12-23 13:01:00,2014-12-23 13:25:00,15.5,24.02,0.93,36.46,0.42,0,0,0,0,0,commute
510,2014-12-22 21:58:00,2014-12-22 22:20:00,15.63,22.48,0.95,36.22,0.42,0,0,0,0,0,commute
511,2014-12-22 12:59:00,2014-12-22 13:24:00,15.46,25.33,0.94,36.46,0.42,2,0,0,0,0,commute
512,2014-12-21 18:25:00,2014-12-21 18:50:00,15.64,24.71,0.99,35.05,0.45,2,0,3,0,0,commute
513,2014-12-21 07:36:00,2014-12-21 07:57:00,15.54,21.37,1.06,32.46,0.48,3,0,53,0,0,commute
514,2014-12-19 16:58:00,2014-12-19 17:06:00,2.14,7.39,0.16,29.4,0.08,0,0,0,0,0,Other
515,2014-12-19 16:12:00,2014-12-19 16:38:00,9.51,26.52,0.68,31.99,0.29,4,0,0,0,0,Other
516,2014-12-19 15:06:00,2014-12-19 15:32:00,11.61,26.55,0.74,35.28,0.32,1,0,8,0,0,Other
517,2014-12-19 14:21:00,2014-12-19 14:47:00,11.85,26.22,0.83,32.22,0.37,1,0,0,0,0,Other
518,2014-12-18 17:26:00,2014-12-18 17:45:00,5.82,19.8,0.46,28.93,0.21,1,0,0,0,0,Other
519,2014-12-18 17:07:00,2014-12-18 17:09:00,0.12,1.32,0.02,18.11,0.0,0,0,0,0,0,Other
520,2014-12-18 16:42:00,2014-12-18 17:04:00,8.96,21.14,0.58,35.52,0.26,3,0,10,0,0,Other
521,2014-12-18 14:43:00,2014-12-18 15:01:00,12.29,18.22,0.68,40.69,0.29,0,0,54,0,0,Other
522,2014-12-18 13:18:00,2014-12-18 13:32:00,3.23,13.67,0.33,24.46,0.13,2,0,0,0,0,Other
523,2014-12-17 20:41:00,2014-12-17 21:06:00,15.62,24.1,0.98,37.16,0.42,0,0,0,0,0,commute
524,2014-12-17 09:25:00,2014-12-17 09:52:00,15.78,27.21,1.08,34.11,0.45,3,0,0,0,0,commute
525,2014-12-16 22:02:00,2014-12-16 22:28:00,15.61,26.19,1.05,35.52,0.45,3,0,4,0,0,commute
526,2014-12-16 10:57:00,2014-12-16 11:19:00,14.31,22.05,0.89,38.1,0.37,2,0,0,0,0,Other
527,2014-12-15 22:10:00,2014-12-15 22:33:00,15.73,22.97,1.05,35.28,0.45,0,0,0,0,0,commute
528,2014-12-15 11:05:00,2014-12-15 11:23:00,13.41,18.71,0.85,38.1,0.34,1,0,0,0,0,Other
529,2014-12-14 22:01:00,2014-12-14 22:25:00,15.64,24.04,1.09,34.34,0.45,0,0,0,0,0,commute
530,2014-12-14 11:00:00,2014-12-14 11:23:00,15.52,22.52,1.08,34.34,0.45,3,0,27,0,0,commute
531,2014-12-13 21:41:00,2014-12-13 21:54:00,3.98,13.18,0.3,32.22,0.13,0,0,0,0,0,Other
532,2014-12-13 21:21:00,2014-12-13 21:33:00,7.31,12.0,0.48,36.69,0.21,0,0,22,0,0,Other
533,2014-12-13 19:14:00,2014-12-13 19:43:00,12.09,29.35,0.91,31.75,0.37,0,0,33,0,0,Other
534,2014-12-13 16:09:00,2014-12-13 16:54:00,23.08,44.8,1.54,36.46,0.63,1,0,34,0,0,Other
535,2014-12-11 18:30:00,2014-12-11 18:37:00,2.23,6.7,0.16,35.05,0.05,0,0,0,0,0,Other
536,2014-12-11 18:16:00,2014-12-11 18:22:00,1.24,6.79,0.14,21.64,0.05,1,0,0,0,0,Other
537,2014-12-11 17:26:00,2014-12-11 17:51:00,14.22,25.08,0.87,40.22,0.34,1,0,7,0,0,Other
538,2014-12-11 15:36:00,2014-12-11 15:51:00,7.79,14.55,0.5,37.87,0.21,2,0,0,0,0,Other
539,2014-12-11 13:57:00,2014-12-11 14:17:00,11.8,20.14,0.8,36.22,0.32,3,0,38,0,0,Other
540,2014-12-10 20:53:00,2014-12-10 21:18:00,15.61,25.08,1.05,36.93,0.42,0,0,1,0,0,commute
541,2014-12-10 09:23:00,2014-12-10 09:52:00,15.55,29.73,1.17,33.87,0.48,1,0,69,0,0,commute
542,2014-12-09 22:31:00,2014-12-09 22:40:00,3.06,8.86,0.22,34.34,0.08,0,0,0,0,0,Other
543,2014-12-09 22:03:00,2014-12-09 22:22:00,12.77,18.73,0.92,34.58,0.37,1,0,0,0,0,Other
544,2014-12-09 11:02:00,2014-12-09 11:25:00,15.5,22.5,1.07,36.22,0.42,1,0,42,4,0,commute
545,2014-12-08 22:00:00,2014-12-08 22:24:00,15.62,23.55,1.07,36.93,0.42,2,1,0,0,0,commute
546,2014-12-08 11:00:00,2014-12-08 11:23:00,15.51,22.5,1.06,36.69,0.42,0,0,50,0,0,commute
547,2014-12-08 09:34:00,2014-12-08 09:43:00,3.42,9.31,0.25,33.87,0.11,1,0,0,0,0,Other
548,2014-12-08 09:11:00,2014-12-08 09:11:00,0.01,0.28,0.0,9.41,0.0,0,0,0,0,0,Other
549,2014-12-08 08:54:00,2014-12-08 08:55:00,0.02,1.08,0.0,38.1,0.0,0,0,0,0,0,Other
550,2014-12-08 08:42:00,2014-12-08 08:49:00,2.36,6.92,0.21,27.52,0.08,1,0,0,0,0,Other
551,2014-12-07 22:05:00,2014-12-07 22:29:00,15.65,24.07,1.1,35.99,0.45,0,0,0,0,0,commute
552,2014-12-07 11:03:00,2014-12-07 11:26:00,15.49,23.04,1.11,35.28,0.45,0,0,162,29,0,commute
553,2014-12-05 22:41:00,2014-12-05 22:58:00,10.38,17.81,0.67,39.75,0.26,1,0,0,0,0,Other
554,2014-12-05 18:39:00,2014-12-05 19:04:00,10.56,24.72,0.74,36.46,0.29,1,0,0,0,0,Other
555,2014-12-05 15:15:00,2014-12-05 15:23:00,3.23,7.49,0.21,38.58,0.08,0,0,0,0,0,Other
556,2014-12-05 14:26:00,2014-12-05 14:32:00,2.22,6.13,0.17,32.93,0.08,0,0,0,0,0,Other
557,2014-12-05 14:16:00,2014-12-05 14:17:00,0.01,0.2,0.0,12.47,0.0,0,0,0,0,0,Other
558,2014-12-05 14:11:00,2014-12-05 14:16:00,1.4,4.98,0.12,29.4,0.05,0,0,0,0,0,Other
559,2014-12-05 13:50:00,2014-12-05 13:56:00,1.12,6.03,0.12,23.29,0.05,0,0,0,0,0,Other
560,2014-12-05 11:13:00,2014-12-05 11:23:00,3.4,9.63,0.27,31.05,0.11,1,0,0,0,0,Other
561,2014-12-05 10:54:00,2014-12-05 10:54:00,0.02,0.32,0.01,7.29,0.0,0,0,0,0,0,Other
562,2014-12-05 09:35:00,2014-12-05 09:36:00,0.02,0.46,0.01,7.06,0.0,0,0,0,0,0,Other
563,2014-12-05 09:15:00,2014-12-05 09:24:00,3.23,8.61,0.29,27.76,0.11,0,0,0,0,0,Other
564,2014-12-04 18:10:00,2014-12-04 18:22:00,5.23,12.52,0.38,34.81,0.16,0,0,0,0,0,Other
565,2014-12-04 17:31:00,2014-12-04 17:51:00,7.89,19.76,0.59,33.87,0.24,1,1,0,0,0,Other
566,2014-12-04 14:24:00,2014-12-04 14:47:00,12.23,22.71,0.87,35.99,0.34,1,0,0,0,0,Other
567,2014-12-03 20:32:00,2014-12-03 20:57:00,15.64,24.62,1.03,38.81,0.4,1,0,0,0,0,commute
568,2014-12-03 11:21:00,2014-12-03 11:44:00,14.03,23.42,0.88,40.69,0.34,0,0,0,0,0,Other
569,2014-12-03 09:16:00,2014-12-03 09:32:00,7.69,16.61,0.6,32.69,0.24,1,0,2,0,0,Other
570,2014-12-02 22:09:00,2014-12-02 22:34:00,15.62,24.59,1.11,36.22,0.42,3,0,0,0,0,commute
571,2014-12-02 11:00:00,2014-12-02 11:25:00,15.57,24.73,1.11,36.22,0.42,1,0,0,0,0,commute
572,2014-12-01 22:01:00,2014-12-01 22:25:00,15.68,24.07,1.11,36.46,0.42,0,0,1,0,0,commute
573,2014-12-01 10:58:00,2014-12-01 11:23:00,15.52,25.2,1.15,35.05,0.45,2,0,0,0,0,commute
574,2014-11-28 22:54:00,2014-11-28 23:18:00,11.98,24.2,0.91,34.58,0.34,1,0,0,0,0,Other
575,2014-11-28 21:13:00,2014-11-28 21:20:00,2.82,7.77,0.27,27.05,0.11,1,0,0,0,0,Other
576,2014-11-28 20:58:00,2014-11-28 21:05:00,2.99,6.86,0.26,29.64,0.11,0,0,0,0,0,Other
577,2014-11-28 19:23:00,2014-11-28 19:28:00,1.3,4.84,0.14,23.99,0.05,0,0,0,0,0,Other
578,2014-11-28 18:16:00,2014-11-28 18:40:00,7.23,23.97,0.63,29.87,0.24,2,0,0,0,0,Other
579,2014-11-28 16:28:00,2014-11-28 16:45:00,7.57,16.97,0.53,36.69,0.21,1,0,1,0,0,Other
580,2014-11-28 14:48:00,2014-11-28 15:11:00,11.92,22.09,0.87,36.22,0.32,1,1,10,0,0,Other
581,2014-11-28 00:36:00,2014-11-28 01:10:00,19.93,33.49,1.47,35.28,0.55,2,0,21,0,0,Other
582,2014-11-27 22:56:00,2014-11-27 23:08:00,7.12,12.99,0.55,33.64,0.21,2,0,0,0,0,Other
583,2014-11-27 20:35:00,2014-11-27 21:12:00,15.62,36.64,1.24,32.46,0.48,2,0,0,0,0,Other
584,2014-11-27 19:05:00,2014-11-27 19:18:00,5.08,13.09,0.42,31.75,0.16,1,1,0,0,0,Other
585,2014-11-26 23:02:00,2014-11-26 23:26:00,12.09,24.09,0.92,34.58,0.34,2,0,0,0,0,Other
586,2014-11-26 20:51:00,2014-11-26 20:55:00,1.12,3.99,0.12,23.99,0.05,0,0,0,0,0,Other
587,2014-11-26 20:41:00,2014-11-26 20:46:00,2.14,4.55,0.17,32.46,0.05,0,0,0,0,0,Other
588,2014-11-26 18:49:00,2014-11-26 19:07:00,9.25,18.02,0.65,37.63,0.24,0,0,0,0,0,Other
589,2014-11-26 18:42:00,2014-11-26 18:46:00,0.98,3.39,0.1,26.81,0.03,0,0,0,0,0,Other
590,2014-11-26 18:10:00,2014-11-26 18:37:00,15.63,27.03,1.11,36.69,0.42,0,0,21,0,0,commute
591,2014-11-26 09:29:00,2014-11-26 09:53:00,15.54,24.32,1.15,35.28,0.45,1,0,32,0,0,commute
592,2014-11-25 21:59:00,2014-11-25 22:16:00,12.69,17.35,0.85,39.28,0.32,1,0,0,0,0,Other
593,2014-11-25 12:51:00,2014-11-25 13:14:00,15.43,22.48,1.07,37.63,0.4,0,0,0,0,0,Other
594,2014-11-25 12:50:00,2014-11-25 12:51:00,0.04,1.09,0.02,4.94,0.0,0,0,0,0,0,Other
595,2014-11-24 22:01:00,2014-11-24 22:24:00,15.62,23.06,1.13,36.46,0.42,0,0,5,0,0,commute
596,2014-11-24 12:53:00,2014-11-24 13:19:00,15.54,25.8,1.12,36.69,0.42,2,1,0,0,0,commute
597,2014-11-23 22:04:00,2014-11-23 22:28:00,15.67,23.44,1.17,35.05,0.45,1,0,7,0,0,commute
598,2014-11-23 10:53:00,2014-11-23 11:17:00,15.54,23.99,1.15,35.75,0.42,1,0,0,0,0,commute
599,2014-11-22 17:58:00,2014-11-22 18:13:00,5.16,14.72,0.43,31.28,0.16,0,0,0,0,0,Other
600,2014-11-22 17:33:00,2014-11-22 17:47:00,7.43,14.11,0.56,34.34,0.21,1,0,0,0,0,Other
601,2014-11-22 14:16:00,2014-11-22 14:38:00,12.27,22.06,0.87,37.4,0.32,3,0,0,0,0,Other
602,2014-11-21 22:21:00,2014-11-21 22:39:00,10.16,18.03,0.79,34.34,0.29,1,0,0,0,0,Other
603,2014-11-21 17:10:00,2014-11-21 17:26:00,5.16,16.09,0.44,30.34,0.16,0,0,0,0,0,Other
604,2014-11-21 16:49:00,2014-11-21 16:49:00,0.01,0.24,0.0,10.58,0.0,0,0,0,0,0,Other
605,2014-11-21 16:25:00,2014-11-21 16:49:00,12.31,24.04,0.84,39.28,0.32,0,0,70,0,0,Other
606,2014-11-21 15:07:00,2014-11-21 15:23:00,6.48,15.47,0.5,34.81,0.18,0,0,18,0,0,Other
607,2014-11-21 14:43:00,2014-11-21 14:56:00,4.19,12.26,0.38,29.87,0.13,1,0,0,0,0,Other
608,2014-11-21 12:24:00,2014-11-21 12:31:00,2.25,7.19,0.2,29.64,0.08,1,0,0,0,0,Other
609,2014-11-21 12:08:00,2014-11-21 12:14:00,1.4,6.03,0.14,26.34,0.05,0,0,0,0,0,Other
610,2014-11-21 12:01:00,2014-11-21 12:05:00,0.88,3.79,0.12,19.76,0.05,0,0,0,0,0,Other
611,2014-11-20 17:38:00,2014-11-20 17:47:00,2.23,8.97,0.2,29.17,0.08,2,0,0,0,0,Other
612,2014-11-20 17:02:00,2014-11-20 17:29:00,8.37,27.03,0.73,30.58,0.26,2,0,0,0,0,Other
613,2014-11-20 14:13:00,2014-11-20 14:37:00,12.65,24.02,0.91,37.4,0.34,3,0,83,0,0,Other
614,2014-11-20 12:07:00,2014-11-20 12:08:00,0.29,1.21,0.02,32.46,0.0,0,0,0,0,0,Other
615,2014-11-20 11:40:00,2014-11-20 11:47:00,2.33,7.49,0.19,31.99,0.08,1,0,0,0,0,Other
616,2014-11-20 11:23:00,2014-11-20 11:32:00,2.16,9.02,0.23,24.23,0.08,1,0,0,0,0,Other
617,2014-11-19 20:38:00,2014-11-19 21:01:00,15.64,23.16,1.17,35.75,0.45,2,0,3,0,0,commute
618,2014-11-19 09:21:00,2014-11-19 09:45:00,15.54,24.11,1.19,34.81,0.45,0,0,29,0,0,commute
619,2014-11-18 21:57:00,2014-11-18 22:21:00,15.66,23.56,1.2,34.81,0.45,2,0,0,0,0,commute
620,2014-11-18 10:59:00,2014-11-18 11:22:00,15.53,22.68,1.14,36.46,0.42,0,0,16,0,0,commute
621,2014-11-17 22:04:00,2014-11-17 22:29:00,15.66,25.06,1.19,35.05,0.45,2,0,11,0,0,commute
622,2014-11-17 10:57:00,2014-11-17 11:19:00,15.54,22.24,1.1,37.63,0.42,0,1,0,0,0,commute
623,2014-11-17 10:14:00,2014-11-17 10:20:00,1.07,6.06,0.11,26.34,0.05,1,0,0,0,0,Other
624,2014-11-17 09:58:00,2014-11-17 10:02:00,1.07,4.54,0.14,20.46,0.05,1,0,0,0,0,Other
625,2014-11-16 22:26:00,2014-11-16 22:34:00,3.12,8.08,0.24,34.11,0.08,0,0,0,0,0,Other
626,2014-11-16 22:05:00,2014-11-16 22:23:00,12.6,18.04,0.95,35.99,0.34,0,0,0,0,0,Other
627,2014-11-16 11:05:00,2014-11-16 11:28:00,15.56,22.7,1.14,36.46,0.42,2,0,20,0,0,commute
628,2014-11-15 21:16:00,2014-11-15 21:41:00,11.69,25.1,0.93,34.11,0.34,3,0,0,0,0,Other
629,2014-11-15 15:20:00,2014-11-15 15:30:00,3.73,9.92,0.29,35.05,0.11,0,0,0,0,0,Other
630,2014-11-15 13:50:00,2014-11-15 14:07:00,8.01,17.18,0.61,35.75,0.24,0,0,0,0,0,Other
631,2014-11-14 16:51:00,2014-11-14 17:07:00,6.44,16.14,0.49,35.05,0.18,0,0,0,0,0,Other
632,2014-11-14 15:52:00,2014-11-14 16:04:00,4.54,12.23,0.41,29.87,0.16,1,0,0,0,0,Other
633,2014-11-14 13:21:00,2014-11-14 13:28:00,2.99,7.42,0.28,27.76,0.11,2,0,0,0,0,Other
634,2014-11-13 14:21:00,2014-11-13 14:37:00,6.33,15.98,0.46,36.22,0.18,1,0,0,0,0,Other
635,2014-11-13 13:46:00,2014-11-13 13:49:00,0.38,2.69,0.06,16.7,0.03,0,0,0,0,0,Other
636,2014-11-13 13:19:00,2014-11-13 13:25:00,1.74,5.95,0.17,27.05,0.05,0,0,0,0,0,Other
637,2014-11-13 11:59:00,2014-11-13 12:16:00,6.82,16.29,0.57,31.52,0.21,0,0,0,0,0,Other
638,2014-11-12 21:01:00,2014-11-12 21:07:00,3.17,6.46,0.23,37.63,0.08,0,0,0,0,0,Other
639,2014-11-12 20:39:00,2014-11-12 20:56:00,12.78,17.4,0.94,36.69,0.34,0,0,31,0,0,Other
640,2014-11-12 09:31:00,2014-11-12 09:53:00,15.55,22.09,1.14,36.93,0.42,1,0,1,0,0,commute
641,2014-11-11 22:12:00,2014-11-11 22:33:00,15.64,21.64,1.13,37.63,0.42,1,0,12,0,0,commute
642,2014-11-11 10:52:00,2014-11-11 11:16:00,15.53,24.02,1.17,36.22,0.42,2,0,4,0,0,commute
643,2014-11-10 22:19:00,2014-11-10 22:43:00,15.64,24.07,1.13,37.87,0.42,2,0,15,0,0,commute
644,2014-11-10 10:54:00,2014-11-10 11:20:00,15.71,25.94,1.18,36.46,0.42,1,0,0,0,0,commute
645,2014-11-09 22:13:00,2014-11-09 22:35:00,15.65,21.46,1.16,37.16,0.42,0,0,4,0,0,commute
646,2014-11-09 11:00:00,2014-11-09 11:25:00,15.54,25.07,1.17,36.69,0.42,3,0,5,0,0,commute
647,2014-11-08 19:47:00,2014-11-08 20:12:00,10.15,24.07,0.84,33.4,0.32,1,0,0,0,0,Other
648,2014-11-08 14:18:00,2014-11-08 14:39:00,11.89,20.72,0.91,36.22,0.32,2,0,126,0,0,Other
649,2014-11-07 17:36:00,2014-11-07 17:55:00,5.88,18.54,0.5,31.99,0.18,2,0,0,0,0,Other
650,2014-11-07 16:55:00,2014-11-07 17:02:00,1.36,7.34,0.16,22.11,0.05,1,0,0,0,0,Other
651,2014-11-07 16:28:00,2014-11-07 16:33:00,2.71,5.63,0.22,33.87,0.08,1,1,0,0,0,Other
652,2014-11-07 13:47:00,2014-11-07 14:12:00,12.14,24.93,0.95,35.05,0.34,2,0,0,0,0,Other
653,2014-11-06 16:03:00,2014-11-06 16:11:00,2.21,7.96,0.22,27.99,0.08,0,0,0,0,0,Other
654,2014-11-06 15:24:00,2014-11-06 15:40:00,7.24,16.43,0.56,35.75,0.21,0,1,0,0,0,Other
655,2014-11-06 15:10:00,2014-11-06 15:18:00,2.57,7.83,0.21,34.58,0.08,0,0,0,0,0,Other
656,2014-11-06 10:54:00,2014-11-06 11:17:00,10.49,23.25,0.92,31.75,0.34,3,0,0,0,0,Other
657,2014-11-05 20:39:00,2014-11-05 21:01:00,15.66,22.17,1.16,37.4,0.42,2,0,51,0,0,commute
658,2014-11-05 09:26:00,2014-11-05 09:50:00,15.52,23.49,1.2,35.75,0.42,2,0,0,0,0,commute
659,2014-11-04 22:01:00,2014-11-04 22:25:00,15.63,23.29,1.13,38.58,0.4,1,0,0,0,0,commute
660,2014-11-04 10:54:00,2014-11-04 11:13:00,13.57,19.16,0.99,38.34,0.34,1,0,0,0,0,Other
661,2014-11-04 10:45:00,2014-11-04 10:51:00,2.14,6.02,0.21,28.23,0.08,0,0,0,0,0,Other
662,2014-11-03 21:56:00,2014-11-03 22:22:00,15.66,25.47,1.18,37.16,0.42,1,0,0,0,0,commute
663,2014-11-03 11:00:00,2014-11-03 11:24:00,15.55,24.33,1.21,35.99,0.42,0,0,0,0,0,commute
664,2014-11-02 21:59:00,2014-11-02 22:21:00,15.65,22.56,1.2,36.69,0.42,1,2,0,0,0,commute
665,2014-11-02 10:56:00,2014-11-02 11:18:00,15.54,22.14,1.18,36.93,0.42,1,0,19,0,0,commute
666,2014-11-01 01:15:00,2014-11-01 01:36:00,11.96,21.15,0.83,40.69,0.29,0,0,0,0,0,Other
667,2014-10-31 17:51:00,2014-10-31 18:15:00,12.76,24.48,0.99,36.93,0.34,0,0,40,0,0,Other
668,2014-10-31 17:40:00,2014-10-31 17:43:00,0.32,2.87,0.06,16.7,0.03,0,0,0,0,0,Other
669,2014-10-31 16:42:00,2014-10-31 16:43:00,0.22,1.51,0.03,20.93,0.0,0,0,0,0,0,Other
670,2014-10-31 16:01:00,2014-10-31 16:33:00,15.21,32.47,1.18,36.93,0.42,2,1,15,0,0,Other
671,2014-10-31 15:06:00,2014-10-31 15:20:00,4.28,14.34,0.44,27.28,0.16,0,1,0,0,0,Other
